img,id,nombre,mega,tipo_1,tipo_2,total_pc
https://img.pokemondb.net/sprites/scarlet-violet/icon/sudowoodo.png,0185,Sudowoodo,No Existe,Rock,,410
https://img.pokemondb.net/sprites/scarlet-violet/icon/politoed.png,0186,Politoed,No Existe,Water,,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/hoppip.png,0187,Hoppip,No Existe,Grass,Flying,250
https://img.pokemondb.net/sprites/scarlet-violet/icon/skiploom.png,0188,Skiploom,No Existe,Grass,Flying,340
https://img.pokemondb.net/sprites/scarlet-violet/icon/jumpluff.png,0189,Jumpluff,No Existe,Grass,Flying,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/aipom.png,0190,Aipom,No Existe,Normal,,360
https://img.pokemondb.net/sprites/scarlet-violet/icon/sunkern.png,0191,Sunkern,No Existe,Grass,,180
https://img.pokemondb.net/sprites/scarlet-violet/icon/sunflora.png,0192,Sunflora,No Existe,Grass,,425
https://img.pokemondb.net/sprites/scarlet-violet/icon/yanma.png,0193,Yanma,No Existe,Bug,Flying,390
https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper.png,0194,Wooper,No Existe,Water,Ground,210
https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper-paldean.png,0194,Wooper,Paldean Wooper,Poison,Ground,210
https://img.pokemondb.net/sprites/scarlet-violet/icon/quagsire.png,0195,Quagsire,No Existe,Water,Ground,430
https://img.pokemondb.net/sprites/scarlet-violet/icon/espeon.png,0196,Espeon,No Existe,Psychic,,525
https://img.pokemondb.net/sprites/scarlet-violet/icon/umbreon.png,0197,Umbreon,No Existe,Dark,,525
https://img.pokemondb.net/sprites/scarlet-violet/icon/murkrow.png,0198,Murkrow,No Existe,Dark,Flying,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking.png,0199,Slowking,No Existe,Water,Psychic,490
https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking-galarian.png,0199,Slowking,Galarian Slowking,Poison,Psychic,490
https://img.pokemondb.net/sprites/scarlet-violet/icon/misdreavus.png,0200,Misdreavus,No Existe,Ghost,,435
https://img.pokemondb.net/sprites/scarlet-violet/icon/unown.png,0201,Unown,No Existe,Psychic,,336
https://img.pokemondb.net/sprites/scarlet-violet/icon/wobbuffet.png,0202,Wobbuffet,No Existe,Psychic,,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/girafarig.png,0203,Girafarig,No Existe,Normal,Psychic,455
https://img.pokemondb.net/sprites/scarlet-violet/icon/pineco.png,0204,Pineco,No Existe,Bug,,290
https://img.pokemondb.net/sprites/scarlet-violet/icon/forretress.png,0205,Forretress,No Existe,Bug,Steel,465
https://img.pokemondb.net/sprites/scarlet-violet/icon/dunsparce.png,0206,Dunsparce,No Existe,Normal,,415
https://img.pokemondb.net/sprites/scarlet-violet/icon/gligar.png,0207,Gligar,No Existe,Ground,Flying,430
https://img.pokemondb.net/sprites/scarlet-violet/icon/steelix.png,0208,Steelix,No Existe,Steel,Ground,510
https://img.pokemondb.net/sprites/scarlet-violet/icon/steelix-mega.png,0208,Steelix,Mega Steelix,Steel,Ground,610
https://img.pokemondb.net/sprites/scarlet-violet/icon/snubbull.png,0209,Snubbull,No Existe,Fairy,,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/granbull.png,0210,Granbull,No Existe,Fairy,,450
https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish.png,0211,Qwilfish,No Existe,Water,Poison,440
https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish-hisuian.png,0211,Qwilfish,Hisuian Qwilfish,Dark,Poison,440
https://img.pokemondb.net/sprites/scarlet-violet/icon/scizor.png,0212,Scizor,No Existe,Bug,Steel,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/scizor-mega.png,0212,Scizor,Mega Scizor,Bug,Steel,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/shuckle.png,0213,Shuckle,No Existe,Bug,Rock,505
https://img.pokemondb.net/sprites/scarlet-violet/icon/heracross.png,0214,Heracross,No Existe,Bug,Fighting,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/heracross-mega.png,0214,Heracross,Mega Heracross,Bug,Fighting,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel.png,0215,Sneasel,No Existe,Dark,Ice,430
https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel-hisuian.png,0215,Sneasel,Hisuian Sneasel,Fighting,Poison,430
https://img.pokemondb.net/sprites/scarlet-violet/icon/teddiursa.png,0216,Teddiursa,No Existe,Normal,,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/ursaring.png,0217,Ursaring,No Existe,Normal,,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/slugma.png,0218,Slugma,No Existe,Fire,,250
https://img.pokemondb.net/sprites/scarlet-violet/icon/magcargo.png,0219,Magcargo,No Existe,Fire,Rock,430
https://img.pokemondb.net/sprites/scarlet-violet/icon/swinub.png,0220,Swinub,No Existe,Ice,Ground,250
https://img.pokemondb.net/sprites/scarlet-violet/icon/piloswine.png,0221,Piloswine,No Existe,Ice,Ground,450
https://img.pokemondb.net/sprites/scarlet-violet/icon/corsola.png,0222,Corsola,No Existe,Water,Rock,410
https://img.pokemondb.net/sprites/scarlet-violet/icon/corsola-galarian.png,0222,Corsola,Galarian Corsola,Ghost,,410
https://img.pokemondb.net/sprites/scarlet-violet/icon/remoraid.png,0223,Remoraid,No Existe,Water,,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/octillery.png,0224,Octillery,No Existe,Water,,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/delibird.png,0225,Delibird,No Existe,Ice,Flying,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/mantine.png,0226,Mantine,No Existe,Water,Flying,485
https://img.pokemondb.net/sprites/scarlet-violet/icon/skarmory.png,0227,Skarmory,No Existe,Steel,Flying,465
https://img.pokemondb.net/sprites/scarlet-violet/icon/houndour.png,0228,Houndour,No Existe,Dark,Fire,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/houndoom.png,0229,Houndoom,No Existe,Dark,Fire,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/houndoom-mega.png,0229,Houndoom,Mega Houndoom,Dark,Fire,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/kingdra.png,0230,Kingdra,No Existe,Water,Dragon,540
https://img.pokemondb.net/sprites/scarlet-violet/icon/phanpy.png,0231,Phanpy,No Existe,Ground,,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/donphan.png,0232,Donphan,No Existe,Ground,,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon2.png,0233,Porygon2,No Existe,Normal,,515
https://img.pokemondb.net/sprites/scarlet-violet/icon/stantler.png,0234,Stantler,No Existe,Normal,,465
https://img.pokemondb.net/sprites/scarlet-violet/icon/smeargle.png,0235,Smeargle,No Existe,Normal,,250
https://img.pokemondb.net/sprites/scarlet-violet/icon/tyrogue.png,0236,Tyrogue,No Existe,Fighting,,210
https://img.pokemondb.net/sprites/scarlet-violet/icon/hitmontop.png,0237,Hitmontop,No Existe,Fighting,,455
https://img.pokemondb.net/sprites/scarlet-violet/icon/smoochum.png,0238,Smoochum,No Existe,Ice,Psychic,305
https://img.pokemondb.net/sprites/scarlet-violet/icon/elekid.png,0239,Elekid,No Existe,Electric,,360
https://img.pokemondb.net/sprites/scarlet-violet/icon/magby.png,0240,Magby,No Existe,Fire,,365
https://img.pokemondb.net/sprites/scarlet-violet/icon/miltank.png,0241,Miltank,No Existe,Normal,,490
https://img.pokemondb.net/sprites/scarlet-violet/icon/blissey.png,0242,Blissey,No Existe,Normal,,540
https://img.pokemondb.net/sprites/scarlet-violet/icon/raikou.png,0243,Raikou,No Existe,Electric,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/entei.png,0244,Entei,No Existe,Fire,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/suicune.png,0245,Suicune,No Existe,Water,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/larvitar.png,0246,Larvitar,No Existe,Rock,Ground,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/pupitar.png,0247,Pupitar,No Existe,Rock,Ground,410
https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar.png,0248,Tyranitar,No Existe,Rock,Dark,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/tyranitar-mega.png,0248,Tyranitar,Mega Tyranitar,Rock,Dark,700
https://img.pokemondb.net/sprites/scarlet-violet/icon/lugia.png,0249,Lugia,No Existe,Psychic,Flying,680
https://img.pokemondb.net/sprites/scarlet-violet/icon/ho-oh.png,0250,Ho-oh,No Existe,Fire,Flying,680
https://img.pokemondb.net/sprites/scarlet-violet/icon/celebi.png,0251,Celebi,No Existe,Psychic,Grass,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/treecko.png,0252,Treecko,No Existe,Grass,,310
https://img.pokemondb.net/sprites/scarlet-violet/icon/grovyle.png,0253,Grovyle,No Existe,Grass,,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile.png,0254,Sceptile,No Existe,Grass,,530
https://img.pokemondb.net/sprites/scarlet-violet/icon/sceptile-mega.png,0254,Sceptile,Mega Sceptile,Grass,Dragon,630
https://img.pokemondb.net/sprites/scarlet-violet/icon/torchic.png,0255,Torchic,No Existe,Fire,,310
https://img.pokemondb.net/sprites/scarlet-violet/icon/combusken.png,0256,Combusken,No Existe,Fire,Fighting,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken.png,0257,Blaziken,No Existe,Fire,Fighting,530
https://img.pokemondb.net/sprites/scarlet-violet/icon/blaziken-mega.png,0257,Blaziken,Mega Blaziken,Fire,Fighting,630
https://img.pokemondb.net/sprites/scarlet-violet/icon/mudkip.png,0258,Mudkip,No Existe,Water,,310
https://img.pokemondb.net/sprites/scarlet-violet/icon/marshtomp.png,0259,Marshtomp,No Existe,Water,Ground,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert.png,0260,Swampert,No Existe,Water,Ground,535
https://img.pokemondb.net/sprites/scarlet-violet/icon/swampert-mega.png,0260,Swampert,Mega Swampert,Water,Ground,635
https://img.pokemondb.net/sprites/scarlet-violet/icon/poochyena.png,0261,Poochyena,No Existe,Dark,,220
https://img.pokemondb.net/sprites/scarlet-violet/icon/mightyena.png,0262,Mightyena,No Existe,Dark,,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon.png,0263,Zigzagoon,No Existe,Normal,,240
https://img.pokemondb.net/sprites/scarlet-violet/icon/zigzagoon-galarian.png,0263,Zigzagoon,Galarian Zigzagoon,Dark,Normal,240
https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone.png,0264,Linoone,No Existe,Normal,,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/linoone-galarian.png,0264,Linoone,Galarian Linoone,Dark,Normal,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/wurmple.png,0265,Wurmple,No Existe,Bug,,195
https://img.pokemondb.net/sprites/scarlet-violet/icon/silcoon.png,0266,Silcoon,No Existe,Bug,,205
https://img.pokemondb.net/sprites/scarlet-violet/icon/beautifly.png,0267,Beautifly,No Existe,Bug,Flying,395
https://img.pokemondb.net/sprites/scarlet-violet/icon/cascoon.png,0268,Cascoon,No Existe,Bug,,205
https://img.pokemondb.net/sprites/scarlet-violet/icon/dustox.png,0269,Dustox,No Existe,Bug,Poison,385
https://img.pokemondb.net/sprites/scarlet-violet/icon/lotad.png,0270,Lotad,No Existe,Water,Grass,220
https://img.pokemondb.net/sprites/scarlet-violet/icon/lombre.png,0271,Lombre,No Existe,Water,Grass,340
https://img.pokemondb.net/sprites/scarlet-violet/icon/ludicolo.png,0272,Ludicolo,No Existe,Water,Grass,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/seedot.png,0273,Seedot,No Existe,Grass,,220
https://img.pokemondb.net/sprites/scarlet-violet/icon/nuzleaf.png,0274,Nuzleaf,No Existe,Grass,Dark,340
https://img.pokemondb.net/sprites/scarlet-violet/icon/shiftry.png,0275,Shiftry,No Existe,Grass,Dark,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/taillow.png,0276,Taillow,No Existe,Normal,Flying,270
https://img.pokemondb.net/sprites/scarlet-violet/icon/swellow.png,0277,Swellow,No Existe,Normal,Flying,455
https://img.pokemondb.net/sprites/scarlet-violet/icon/wingull.png,0278,Wingull,No Existe,Water,Flying,270
https://img.pokemondb.net/sprites/scarlet-violet/icon/pelipper.png,0279,Pelipper,No Existe,Water,Flying,440
https://img.pokemondb.net/sprites/scarlet-violet/icon/ralts.png,0280,Ralts,No Existe,Psychic,Fairy,198
https://img.pokemondb.net/sprites/scarlet-violet/icon/kirlia.png,0281,Kirlia,No Existe,Psychic,Fairy,278
https://img.pokemondb.net/sprites/scarlet-violet/icon/gardevoir.png,0282,Gardevoir,No Existe,Psychic,Fairy,518
https://img.pokemondb.net/sprites/scarlet-violet/icon/gardevoir-mega.png,0282,Gardevoir,Mega Gardevoir,Psychic,Fairy,618
https://img.pokemondb.net/sprites/scarlet-violet/icon/surskit.png,0283,Surskit,No Existe,Bug,Water,269
https://img.pokemondb.net/sprites/scarlet-violet/icon/masquerain.png,0284,Masquerain,No Existe,Bug,Flying,454
https://img.pokemondb.net/sprites/scarlet-violet/icon/shroomish.png,0285,Shroomish,No Existe,Grass,,295
https://img.pokemondb.net/sprites/scarlet-violet/icon/breloom.png,0286,Breloom,No Existe,Grass,Fighting,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/slakoth.png,0287,Slakoth,No Existe,Normal,,280
https://img.pokemondb.net/sprites/scarlet-violet/icon/vigoroth.png,0288,Vigoroth,No Existe,Normal,,440
https://img.pokemondb.net/sprites/scarlet-violet/icon/slaking.png,0289,Slaking,No Existe,Normal,,670
https://img.pokemondb.net/sprites/scarlet-violet/icon/nincada.png,0290,Nincada,No Existe,Bug,Ground,266
https://img.pokemondb.net/sprites/scarlet-violet/icon/ninjask.png,0291,Ninjask,No Existe,Bug,Flying,456
https://img.pokemondb.net/sprites/scarlet-violet/icon/shedinja.png,0292,Shedinja,No Existe,Bug,Ghost,236
https://img.pokemondb.net/sprites/scarlet-violet/icon/whismur.png,0293,Whismur,No Existe,Normal,,240
https://img.pokemondb.net/sprites/scarlet-violet/icon/loudred.png,0294,Loudred,No Existe,Normal,,360
https://img.pokemondb.net/sprites/scarlet-violet/icon/exploud.png,0295,Exploud,No Existe,Normal,,490
https://img.pokemondb.net/sprites/scarlet-violet/icon/makuhita.png,0296,Makuhita,No Existe,Fighting,,237
https://img.pokemondb.net/sprites/scarlet-violet/icon/hariyama.png,0297,Hariyama,No Existe,Fighting,,474
https://img.pokemondb.net/sprites/scarlet-violet/icon/azurill.png,0298,Azurill,No Existe,Normal,Fairy,190
https://img.pokemondb.net/sprites/scarlet-violet/icon/nosepass.png,0299,Nosepass,No Existe,Rock,,375
https://img.pokemondb.net/sprites/scarlet-violet/icon/skitty.png,0300,Skitty,No Existe,Normal,,260
https://img.pokemondb.net/sprites/scarlet-violet/icon/delcatty.png,0301,Delcatty,No Existe,Normal,,400
https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye.png,0302,Sableye,No Existe,Dark,Ghost,380
https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye-mega.png,0302,Sableye,Mega Sableye,Dark,Ghost,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile.png,0303,Mawile,No Existe,Steel,Fairy,380
https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile-mega.png,0303,Mawile,Mega Mawile,Steel,Fairy,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/aron.png,0304,Aron,No Existe,Steel,Rock,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/lairon.png,0305,Lairon,No Existe,Steel,Rock,430
https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron.png,0306,Aggron,No Existe,Steel,Rock,530
https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron-mega.png,0306,Aggron,Mega Aggron,Steel,,630
https://img.pokemondb.net/sprites/scarlet-violet/icon/meditite.png,0307,Meditite,No Existe,Fighting,Psychic,280
https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham.png,0308,Medicham,No Existe,Fighting,Psychic,410
https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham-mega.png,0308,Medicham,Mega Medicham,Fighting,Psychic,510
https://img.pokemondb.net/sprites/scarlet-violet/icon/electrike.png,0309,Electrike,No Existe,Electric,,295
https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric.png,0310,Manectric,No Existe,Electric,,475
https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric-mega.png,0310,Manectric,Mega Manectric,Electric,,575
https://img.pokemondb.net/sprites/scarlet-violet/icon/plusle.png,0311,Plusle,No Existe,Electric,,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/minun.png,0312,Minun,No Existe,Electric,,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/volbeat.png,0313,Volbeat,No Existe,Bug,,430
https://img.pokemondb.net/sprites/scarlet-violet/icon/illumise.png,0314,Illumise,No Existe,Bug,,430
https://img.pokemondb.net/sprites/scarlet-violet/icon/roselia.png,0315,Roselia,No Existe,Grass,Poison,400
https://img.pokemondb.net/sprites/scarlet-violet/icon/gulpin.png,0316,Gulpin,No Existe,Poison,,302
https://img.pokemondb.net/sprites/scarlet-violet/icon/swalot.png,0317,Swalot,No Existe,Poison,,467
https://img.pokemondb.net/sprites/scarlet-violet/icon/carvanha.png,0318,Carvanha,No Existe,Water,Dark,305
https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo.png,0319,Sharpedo,No Existe,Water,Dark,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo-mega.png,0319,Sharpedo,Mega Sharpedo,Water,Dark,560
https://img.pokemondb.net/sprites/scarlet-violet/icon/wailmer.png,0320,Wailmer,No Existe,Water,,400
https://img.pokemondb.net/sprites/scarlet-violet/icon/wailord.png,0321,Wailord,No Existe,Water,,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/numel.png,0322,Numel,No Existe,Fire,Ground,305
https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt.png,0323,Camerupt,No Existe,Fire,Ground,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt-mega.png,0323,Camerupt,Mega Camerupt,Fire,Ground,560
https://img.pokemondb.net/sprites/scarlet-violet/icon/torkoal.png,0324,Torkoal,No Existe,Fire,,470
https://img.pokemondb.net/sprites/scarlet-violet/icon/spoink.png,0325,Spoink,No Existe,Psychic,,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/grumpig.png,0326,Grumpig,No Existe,Psychic,,470
https://img.pokemondb.net/sprites/scarlet-violet/icon/spinda.png,0327,Spinda,No Existe,Normal,,360
https://img.pokemondb.net/sprites/scarlet-violet/icon/trapinch.png,0328,Trapinch,No Existe,Ground,,290
https://img.pokemondb.net/sprites/scarlet-violet/icon/vibrava.png,0329,Vibrava,No Existe,Ground,Dragon,340
https://img.pokemondb.net/sprites/scarlet-violet/icon/flygon.png,0330,Flygon,No Existe,Ground,Dragon,520
https://img.pokemondb.net/sprites/scarlet-violet/icon/cacnea.png,0331,Cacnea,No Existe,Grass,,335
https://img.pokemondb.net/sprites/scarlet-violet/icon/cacturne.png,0332,Cacturne,No Existe,Grass,Dark,475
https://img.pokemondb.net/sprites/scarlet-violet/icon/swablu.png,0333,Swablu,No Existe,Normal,Flying,310
https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria.png,0334,Altaria,No Existe,Dragon,Flying,490
https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria-mega.png,0334,Altaria,Mega Altaria,Dragon,Fairy,590
https://img.pokemondb.net/sprites/scarlet-violet/icon/zangoose.png,0335,Zangoose,No Existe,Normal,,458
https://img.pokemondb.net/sprites/scarlet-violet/icon/seviper.png,0336,Seviper,No Existe,Poison,,458
https://img.pokemondb.net/sprites/scarlet-violet/icon/lunatone.png,0337,Lunatone,No Existe,Rock,Psychic,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/solrock.png,0338,Solrock,No Existe,Rock,Psychic,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/barboach.png,0339,Barboach,No Existe,Water,Ground,288
https://img.pokemondb.net/sprites/scarlet-violet/icon/whiscash.png,0340,Whiscash,No Existe,Water,Ground,468
https://img.pokemondb.net/sprites/scarlet-violet/icon/corphish.png,0341,Corphish,No Existe,Water,,308
https://img.pokemondb.net/sprites/scarlet-violet/icon/crawdaunt.png,0342,Crawdaunt,No Existe,Water,Dark,468
https://img.pokemondb.net/sprites/scarlet-violet/icon/baltoy.png,0343,Baltoy,No Existe,Ground,Psychic,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/claydol.png,0344,Claydol,No Existe,Ground,Psychic,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/lileep.png,0345,Lileep,No Existe,Rock,Grass,355
https://img.pokemondb.net/sprites/scarlet-violet/icon/cradily.png,0346,Cradily,No Existe,Rock,Grass,495
https://img.pokemondb.net/sprites/scarlet-violet/icon/anorith.png,0347,Anorith,No Existe,Rock,Bug,355
https://img.pokemondb.net/sprites/scarlet-violet/icon/armaldo.png,0348,Armaldo,No Existe,Rock,Bug,495
https://img.pokemondb.net/sprites/scarlet-violet/icon/feebas.png,0349,Feebas,No Existe,Water,,200
https://img.pokemondb.net/sprites/scarlet-violet/icon/milotic.png,0350,Milotic,No Existe,Water,,540
https://img.pokemondb.net/sprites/scarlet-violet/icon/castform.png,0351,Castform,No Existe,Normal,,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-sunny.png,0351,Castform,Sunny Form,Fire,,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-rainy.png,0351,Castform,Rainy Form,Water,,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-snowy.png,0351,Castform,Snowy Form,Ice,,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/kecleon.png,0352,Kecleon,No Existe,Normal,,440
https://img.pokemondb.net/sprites/scarlet-violet/icon/shuppet.png,0353,Shuppet,No Existe,Ghost,,295
https://img.pokemondb.net/sprites/scarlet-violet/icon/banette.png,0354,Banette,No Existe,Ghost,,455
https://img.pokemondb.net/sprites/scarlet-violet/icon/banette-mega.png,0354,Banette,Mega Banette,Ghost,,555
https://img.pokemondb.net/sprites/scarlet-violet/icon/duskull.png,0355,Duskull,No Existe,Ghost,,295
https://img.pokemondb.net/sprites/scarlet-violet/icon/dusclops.png,0356,Dusclops,No Existe,Ghost,,455
https://img.pokemondb.net/sprites/scarlet-violet/icon/tropius.png,0357,Tropius,No Existe,Grass,Flying,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/chimecho.png,0358,Chimecho,No Existe,Psychic,,455
https://img.pokemondb.net/sprites/scarlet-violet/icon/absol.png,0359,Absol,No Existe,Dark,,465
https://img.pokemondb.net/sprites/scarlet-violet/icon/absol-mega.png,0359,Absol,Mega Absol,Dark,,565
https://img.pokemondb.net/sprites/scarlet-violet/icon/wynaut.png,0360,Wynaut,No Existe,Psychic,,260
https://img.pokemondb.net/sprites/scarlet-violet/icon/snorunt.png,0361,Snorunt,No Existe,Ice,,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie.png,0362,Glalie,No Existe,Ice,,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie-mega.png,0362,Glalie,Mega Glalie,Ice,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/spheal.png,0363,Spheal,No Existe,Ice,Water,290
https://img.pokemondb.net/sprites/scarlet-violet/icon/sealeo.png,0364,Sealeo,No Existe,Ice,Water,410
https://img.pokemondb.net/sprites/scarlet-violet/icon/walrein.png,0365,Walrein,No Existe,Ice,Water,530
https://img.pokemondb.net/sprites/scarlet-violet/icon/clamperl.png,0366,Clamperl,No Existe,Water,,345
https://img.pokemondb.net/sprites/scarlet-violet/icon/huntail.png,0367,Huntail,No Existe,Water,,485
https://img.pokemondb.net/sprites/scarlet-violet/icon/gorebyss.png,0368,Gorebyss,No Existe,Water,,485
https://img.pokemondb.net/sprites/scarlet-violet/icon/relicanth.png,0369,Relicanth,No Existe,Water,Rock,485
https://img.pokemondb.net/sprites/scarlet-violet/icon/luvdisc.png,0370,Luvdisc,No Existe,Water,,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/bagon.png,0371,Bagon,No Existe,Dragon,,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/shelgon.png,0372,Shelgon,No Existe,Dragon,,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/salamence.png,0373,Salamence,No Existe,Dragon,Flying,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/salamence-mega.png,0373,Salamence,Mega Salamence,Dragon,Flying,700
https://img.pokemondb.net/sprites/scarlet-violet/icon/beldum.png,0374,Beldum,No Existe,Steel,Psychic,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/metang.png,0375,Metang,No Existe,Steel,Psychic,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/metagross.png,0376,Metagross,No Existe,Steel,Psychic,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/metagross-mega.png,0376,Metagross,Mega Metagross,Steel,Psychic,700
https://img.pokemondb.net/sprites/scarlet-violet/icon/regirock.png,0377,Regirock,No Existe,Rock,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/regice.png,0378,Regice,No Existe,Ice,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/registeel.png,0379,Registeel,No Existe,Steel,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/latias.png,0380,Latias,No Existe,Dragon,Psychic,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/latias-mega.png,0380,Latias,Mega Latias,Dragon,Psychic,700
https://img.pokemondb.net/sprites/scarlet-violet/icon/latios.png,0381,Latios,No Existe,Dragon,Psychic,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/latios-mega.png,0381,Latios,Mega Latios,Dragon,Psychic,700
https://img.pokemondb.net/sprites/scarlet-violet/icon/kyogre.png,0382,Kyogre,No Existe,Water,,670
https://img.pokemondb.net/sprites/scarlet-violet/icon/kyogre-primal.png,0382,Kyogre,Primal Kyogre,Water,,770
https://img.pokemondb.net/sprites/scarlet-violet/icon/groudon.png,0383,Groudon,No Existe,Ground,,670
https://img.pokemondb.net/sprites/scarlet-violet/icon/groudon-primal.png,0383,Groudon,Primal Groudon,Ground,Fire,770
https://img.pokemondb.net/sprites/scarlet-violet/icon/rayquaza.png,0384,Rayquaza,No Existe,Dragon,Flying,680
https://img.pokemondb.net/sprites/scarlet-violet/icon/rayquaza-mega.png,0384,Rayquaza,Mega Rayquaza,Dragon,Flying,780
https://img.pokemondb.net/sprites/scarlet-violet/icon/jirachi.png,0385,Jirachi,No Existe,Steel,Psychic,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-normal.png,0386,Deoxys,Normal Forme,Psychic,,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-attack.png,0386,Deoxys,Attack Forme,Psychic,,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-defense.png,0386,Deoxys,Defense Forme,Psychic,,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-speed.png,0386,Deoxys,Speed Forme,Psychic,,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/turtwig.png,0387,Turtwig,No Existe,Grass,,318
https://img.pokemondb.net/sprites/scarlet-violet/icon/grotle.png,0388,Grotle,No Existe,Grass,,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/torterra.png,0389,Torterra,No Existe,Grass,Ground,525
